transaction_id,store_id,product_id,customer_id,date,quantity,unit_price,discount,total_revenue
T20827,S007,P010,,2023-03-24,1,16.6,0.0,16.6
T20828,S005,P020,C1925,2024-04-11,2,18.25,0.0,36.5
T20829,S009,P004,C1659,2024-10-11,1,15.73,0.0,15.73
T20830,S001,P005,,2024-02-06,1,16.47,0.0,16.47
T20831,S011,P001,C1297,2024-11-08,2,7.92,0.0,15.84
T20832,S003,P001,,2024-10-29,1,7.8,0.0,7.8
T20833,S006,P008,,2024-02-21,1,16.74,0.0,16.74
T20834,S014,P010,,2024-10-09,1,16.3,0.0,16.3
T20835,S001,P026,C1968,2023-06-03,1,28.34,0.0,28.34
T20836,S005,P012,C0256,2022-12-21,1,9.98,0.0,9.98
T20837,S014,P006,C0311,2024-09-24,1,10.02,0.0,10.02
T20838,S013,P016,,2024-08-30,1,10.48,0.0,10.48
T20839,S015,P016,,2024-12-27,3,9.59,0.0,28.77
T20840,S009,P020,C0307,2024-04-03,1,18.52,0.0,18.52
T20841,S001,P017,,2023-02-13,1,11.99,0.0,11.99
T20842,S004,P009,C0951,2023-05-09,1,19.2,0.0,19.2
T20843,S003,P009,C1974,2022-10-23,1,19.47,0.0,19.47
T20844,S001,P026,,2023-01-05,1,27.95,0.0,27.95
T20845,S008,P013,,2024-02-18,1,14.28,0.0,14.28
T20846,S013,P005,C0341,2024-10-03,2,15.96,0.0,31.92
T20847,S014,P005,C0817,2024-04-02,1,15.8,0.05,15.01
T20848,S005,P003,C0585,2023-02-13,1,14.44,0.0,14.44
T20849,S007,P005,C0542,2024-03-05,1,15.76,0.0,15.76
T20850,S013,P005,C0017,2024-12-25,1,15.77,0.0,15.77
T20851,S001,P005,C1014,2023-11-12,1,16.27,0.0,16.27
T20852,S007,P024,,2023-02-06,1,19.81,0.0,19.81
T20853,S011,P005,C1669,2024-11-29,1,15.29,0.0,15.29
T20854,S004,P010,,2024-10-06,1,16.34,0.0,16.34
T20855,S001,P001,C0240,2024-10-04,3,8.18,0.0,24.54
T20856,S007,P020,C1576,2023-01-21,1,17.24,0.0,17.24
T20857,S007,P026,C0851,2024-01-12,1,28.22,0.0,28.22
T20858,S001,P026,C0426,2024-12-30,3,25.78,0.1,69.61
T20859,S013,P020,,2024-11-07,1,18.34,0.0,18.34
T20860,S005,P007,C0106,2023-10-23,1,17.5,0.0,17.5
T20861,S014,P010,C1128,2024-02-24,1,15.87,0.0,15.87
T20862,S004,P015,C1087,2024-09-04,2,13.41,0.0,26.82
T20863,S001,P018,,2024-05-08,1,11.14,0.0,11.14
T20864,S007,P011,C0057,2024-02-13,1,9.61,0.0,9.61
T20865,S014,P011,C0472,2024-05-12,1,10.32,0.0,10.32
T20866,S003,P008,C0806,2024-03-31,3,17.31,0.0,51.93
T20867,S015,P011,,2024-12-26,2,10.43,0.0,20.86
T20868,S015,P001,,2024-12-26,2,7.75,0.0,15.5
T20869,S013,P017,C0156,2024-12-20,1,12.09,0.0,12.09
T20870,S006,P019,C0199,2024-06-17,1,13.94,0.05,13.24
T20871,S006,P017,C1182,2023-02-21,1,11.62,0.0,11.62
T20872,S009,P001,,2024-03-08,1,8.13,0.0,8.13
T20873,S002,P019,C0942,2024-10-23,3,13.37,0.0,40.11
T20874,S013,P001,C0466,2024-11-04,2,7.87,0.05,14.95
T20875,S015,P004,C0843,2024-12-28,1,14.94,0.0,14.94
T20876,S007,P001,C0898,2024-05-07,1,7.86,0.0,7.86
T20877,S009,P018,C1765,2024-05-19,2,10.67,0.15,18.14
T20878,S001,P008,C1903,2023-09-10,1,17.07,0.0,17.07
T20879,S015,P018,,2024-12-25,1,10.77,0.0,10.77
T20880,S004,P025,,2024-09-27,1,26.18,0.0,26.18
T20881,S009,P022,,2024-11-22,1,15.64,0.0,15.64
T20882,S010,P017,C0986,2024-10-22,1,12.48,0.0,12.48
T20883,S009,P006,C0783,2023-09-20,1,10.43,0.0,10.43
T20884,S010,P013,C0140,2023-05-26,1,13.62,0.0,13.62
T20885,S013,P024,,2024-07-25,1,20.64,0.0,20.64
T20886,S003,P001,,2023-04-27,2,7.6,0.0,15.2
T20887,S003,P004,C1142,2024-10-27,1,14.39,0.0,14.39
T20888,S013,P004,C0731,2024-09-23,1,14.26,0.0,14.26
T20889,S015,P006,C1844,2024-12-25,1,9.56,0.0,9.56
T20890,S011,P019,C1545,2024-11-26,2,14.03,0.0,28.06
T20891,S001,P022,C0978,2024-06-30,1,15.56,0.0,15.56
T20892,S011,P015,C0650,2024-12-03,1,13.02,0.05,12.37
T20893,S003,P021,C1966,2024-02-12,1,13.38,0.15,11.37
T20894,S006,P007,C0286,2024-01-17,2,17.96,0.0,35.92
T20895,S003,P022,C0600,2023-07-04,1,16.49,0.0,16.49
T20896,S015,P018,C0626,2024-12-25,1,10.98,0.0,10.98
T20897,S003,P017,C0276,2024-03-07,1,12.12,0.0,12.12
T20898,S004,P006,C0866,2024-07-22,1,9.86,0.05,9.37
T20899,S009,P026,C0080,2024-01-25,2,27.64,0.0,55.28
T20900,S015,P014,C0465,2024-12-28,1,11.68,0.0,11.68
T20901,S010,P006,C0039,2024-04-26,1,9.92,0.0,9.92
T20902,S006,P025,,2023-09-25,1,26.13,0.0,26.13
T20903,S009,P013,C1797,2024-05-03,1,14.53,0.0,14.53
T20904,S013,P005,C0933,2024-08-04,1,15.5,0.0,15.5
T20905,S008,P022,C1583,2023-10-12,1,15.61,0.0,15.61
T20906,S001,P005,C1527,2024-11-23,1,15.5,0.0,15.5
T20907,S015,P011,C1419,2024-12-26,1,10.47,0.0,10.47
T20908,S013,P005,,2024-10-21,1,16.68,0.0,16.68
T20909,S014,P001,C1663,2024-07-02,1,7.76,0.0,7.76
T20910,S015,P018,C0730,2024-12-29,1,10.83,0.0,10.83
T20911,S015,P005,,2024-12-26,2,16.47,0.0,32.94
T20912,S007,P014,C1922,2023-08-19,2,12.4,0.0,24.8
T20913,S006,P019,C1546,2024-10-28,2,14.26,0.0,28.52
T20914,S004,P008,,2024-05-23,2,17.54,0.0,35.08
T20915,S008,P002,C1778,2024-10-22,1,12.54,0.0,12.54
T20916,S012,P006,C1669,2024-12-17,1,9.85,0.0,9.85
T20917,S014,P003,C0813,2024-03-27,2,14.38,0.0,28.76
T20918,S015,P003,,2024-12-30,1,14.19,0.0,14.19
T20919,S011,P024,C1712,2024-11-13,1,19.88,0.0,19.88
T20920,S015,P004,,2024-12-29,1,15.13,0.0,15.13
T20921,S004,P024,C0812,2024-11-02,1,20.62,0.0,20.62
T20922,S005,P020,C1307,2023-12-12,1,17.91,0.0,17.91
T20923,S014,P017,C1296,2024-02-22,3,11.65,0.0,34.95
T20924,S012,P012,C1506,2024-10-26,1,10.21,0.05,9.7
T20925,S003,P004,C1539,2023-11-06,2,15.35,0.0,30.7
T20926,S013,P001,C0999,2024-11-28,3,8.29,0.0,24.87
T20927,S012,P004,,2024-10-28,2,14.94,0.0,29.88
T20928,S001,P017,,2024-12-16,2,11.44,0.0,22.88
T20929,S004,P017,C1148,2023-03-23,1,11.42,0.0,11.42
T20930,S004,P019,,2023-06-19,1,14.22,0.0,14.22
T20931,S015,P012,C0891,2024-12-30,1,9.58,0.0,9.58
T20932,S013,P005,C0061,2024-10-08,1,15.43,0.0,15.43
T20933,S015,P025,C1463,2024-12-28,1,26.22,0.0,26.22
T20934,S013,P023,C0608,2024-10-03,1,21.8,0.0,21.8
T20935,S007,P029,,2024-12-23,2,56.91,0.0,113.82
T20936,S015,P012,C1324,2024-12-25,2,10.15,0.0,20.3
T20937,S007,P003,C0851,2023-01-20,2,13.95,0.0,27.9
T20938,S001,P026,,2024-10-30,1,27.02,0.0,27.02
T20939,S001,P005,C1662,2024-06-16,2,16.02,0.0,32.04
T20940,S013,P016,C1493,2024-09-03,1,9.79,0.0,9.79
T20941,S015,P019,C0073,2024-12-30,1,13.94,0.0,13.94
T20942,S007,P023,C1404,2024-05-19,2,22.4,0.0,44.8
T20943,S003,P015,C0287,2022-08-14,1,12.38,0.0,12.38
T20944,S007,P015,C0233,2024-05-04,2,13.3,0.0,26.6
T20945,S013,P017,C1956,2024-10-15,3,12.11,0.0,36.33
T20946,S015,P008,C0562,2024-12-25,1,16.51,0.0,16.51
T20947,S009,P017,C1634,2024-10-23,2,11.91,0.0,23.82
T20948,S014,P005,C1606,2024-07-10,1,15.69,0.0,15.69
T20949,S014,P017,,2024-11-21,1,12.37,0.0,12.37
T20950,S015,P006,C1989,2024-12-28,1,10.04,0.0,10.04
T20951,S001,P008,C1904,2022-05-23,1,16.39,0.0,16.39
T20952,S004,P010,C0016,2023-08-28,1,15.37,0.05,14.6
T20953,S004,P002,C0376,2024-08-10,1,12.25,0.0,12.25
T20954,S010,P024,,2024-05-31,1,19.68,0.0,19.68
T20955,S014,P020,C0279,2024-11-28,3,17.57,0.0,52.71
T20956,S015,P003,C1722,2024-12-27,1,13.36,0.0,13.36
T20957,S001,P001,C0618,2022-09-07,1,8.22,0.0,8.22
T20958,S006,P008,C0909,2023-05-16,1,17.75,0.0,17.75
T20959,S008,P010,C1195,2023-11-23,1,16.78,0.0,16.78
T20960,S011,P006,C0428,2024-12-09,2,10.33,0.0,20.66
T20961,S007,P004,,2024-03-18,1,15.67,0.0,15.67
T20962,S004,P007,C1094,2024-06-30,2,18.4,0.0,36.8
T20963,S014,P012,,2024-08-06,2,9.89,0.0,19.78
T20964,S002,P012,C1657,2022-06-05,2,10.18,0.0,20.36
T20965,S005,P004,C1572,2023-04-26,1,14.46,0.0,14.46
T20966,S004,P021,C0985,2024-08-25,1,13.64,0.0,13.64
T20967,S006,P020,C1942,2023-03-10,1,18.08,0.0,18.08
T20968,S014,P002,,2024-04-09,1,12.58,0.0,12.58
T20969,S006,P006,,2023-10-01,3,10.14,0.0,30.42
T20970,S012,P025,C1523,2024-12-01,2,25.15,0.0,50.3
T20971,S009,P008,C1604,2024-05-15,1,17.74,0.0,17.74
T20972,S014,P017,C0996,2024-03-08,1,11.95,0.0,11.95
T20973,S004,P001,C1491,2024-03-06,1,8.22,0.15,6.99
T20974,S009,P001,,2024-06-24,1,8.14,0.0,8.14
T20975,S009,P024,C0735,2024-06-28,1,19.57,0.0,19.57
T20976,S014,P017,,2024-05-12,3,11.72,0.0,35.16
T20977,S003,P024,C0861,2022-07-23,1,19.9,0.0,19.9
T20978,S004,P020,,2024-09-18,1,17.82,0.0,17.82
T20979,S008,P012,C1663,2024-05-15,3,9.65,0.0,28.95
T20980,S007,P026,C0484,2024-06-22,1,27.34,0.0,27.34
T20981,S015,P001,C0239,2024-12-29,1,7.95,0.1,7.16
T20982,S012,P001,C1106,2024-10-31,2,7.72,0.0,15.44
T20983,S005,P021,C0069,2023-11-03,1,13.25,0.0,13.25
T20984,S008,P010,C0696,2023-11-27,1,16.2,0.0,16.2
T20985,S011,P003,C0459,2024-11-11,1,13.56,0.0,13.56
T20986,S004,P003,,2023-03-17,2,13.3,0.0,26.6
T20987,S005,P005,,2023-01-04,1,15.82,0.0,15.82
T20988,S014,P016,C1200,2024-06-02,2,9.8,0.0,19.6
T20989,S011,P007,C1416,2024-11-25,1,18.24,0.0,18.24
T20990,S009,P019,C1301,2023-11-23,1,14.27,0.0,14.27
T20991,S004,P003,,2024-05-14,2,14.52,0.0,29.04
T20992,S004,P017,,2024-10-27,1,12.32,0.0,12.32
T20993,S013,P006,,2024-08-29,1,10.31,0.0,10.31
T20994,S004,P018,,2023-04-06,2,10.67,0.0,21.34
T20995,S014,P003,C0068,2024-11-16,1,13.86,0.0,13.86
T20996,S011,P024,C1647,2024-11-22,1,20.38,0.0,20.38
T20997,S013,P023,C1723,2024-08-30,1,23.05,0.05,21.9
T20998,S010,P002,C0415,2024-04-06,1,11.49,0.05,10.92
T20999,S009,P003,C1784,2024-12-03,2,13.65,0.0,27.3
T21000,S007,P004,C0037,2023-01-08,2,14.52,0.0,29.04
T21001,S004,P007,C0588,2024-03-08,1,17.33,0.15,14.73
T21002,S015,P007,,2024-12-28,1,18.3,0.05,17.39
T21003,S011,P007,C0654,2024-12-06,1,18.7,0.0,18.7
T21004,S010,P007,,2024-07-20,1,18.03,0.0,18.03
T21005,S010,P003,C0698,2024-11-09,1,14.02,0.0,14.02
T21006,S004,P009,C0740,2023-08-17,1,18.97,0.0,18.97
T21007,S011,P004,C0789,2024-11-08,1,14.78,0.0,14.78
T21008,S001,P017,,2022-04-16,1,11.71,0.0,11.71
T21009,S013,P007,C0410,2024-09-23,2,18.64,0.0,37.28
T21010,S011,P017,,2024-12-19,1,11.96,0.0,11.96
T21011,S015,P002,C1707,2024-12-29,2,11.56,0.0,23.12
T21012,S014,P014,C1659,2024-08-20,1,11.41,0.0,11.41
T21013,S001,P014,,2024-09-03,2,11.65,0.0,23.3
T21014,S001,P014,C0244,2022-11-25,1,11.87,0.0,11.87
T21015,S010,P024,C1305,2023-11-04,3,20.73,0.0,62.19
T21016,S001,P021,C0089,2022-03-07,2,12.52,0.0,25.04
T21017,S008,P010,C1692,2024-01-01,1,16.11,0.0,16.11
T21018,S012,P003,C1993,2024-12-22,1,13.59,0.0,13.59
T21019,S013,P027,C1472,2024-10-11,1,45.44,0.0,45.44
T21020,S014,P025,C1242,2024-05-09,1,25.46,0.0,25.46
T21021,S001,P021,C1138,2023-12-27,1,12.67,0.0,12.67
T21022,S002,P025,C0872,2024-07-21,1,24.01,0.0,24.01
T21023,S014,P017,C1317,2024-01-13,1,11.52,0.0,11.52
T21024,S014,P019,C0334,2024-12-11,1,14.39,0.05,13.67
T21025,S014,P001,C1413,2024-11-21,1,8.02,0.0,8.02
T21026,S004,P005,C0675,2023-08-25,2,16.43,0.0,32.86
T21027,S014,P025,,2024-09-16,1,23.8,0.0,23.8
T21028,S003,P015,C1878,2023-08-08,2,12.82,0.0,25.64
T21029,S010,P003,C0761,2023-06-05,2,13.82,0.05,26.26
T21030,S006,P024,C1694,2023-08-31,1,19.25,0.0,19.25
T21031,S015,P021,C0317,2024-12-25,1,12.9,0.0,12.9
T21032,S009,P016,C0518,2023-12-21,3,9.97,0.0,29.91
T21033,S014,P008,C0203,2024-05-15,1,16.92,0.0,16.92
T21034,S004,P018,C1818,2022-12-25,2,10.87,0.0,21.74
T21035,S008,P015,C0529,2024-03-02,1,12.83,0.0,12.83
T21036,S007,P006,C0714,2024-04-04,3,9.88,0.0,29.64
T21037,S007,P021,C1942,2024-08-08,1,13.07,0.0,13.07
T21038,S001,P026,,2022-12-01,2,26.22,0.0,52.44
T21039,S015,P002,,2024-12-28,1,12.25,0.0,12.25
T21040,S007,P007,C1511,2024-09-27,1,17.28,0.0,17.28
T21041,S014,P010,,2024-10-05,1,16.01,0.0,16.01
T21042,S003,P010,C1265,2023-06-28,3,15.63,0.15,39.86
T21043,S011,P020,C0470,2024-11-20,1,17.61,0.0,17.61
T21044,S007,P001,,2024-02-16,1,7.9,0.0,7.9
T21045,S004,P013,C0143,2024-04-04,1,14.61,0.0,14.61
T21046,S010,P025,C0991,2024-12-26,1,25.81,0.0,25.81
T21047,S010,P002,C1623,2024-12-06,2,11.81,0.0,23.62
T21048,S011,P006,C1872,2024-11-18,1,9.55,0.0,9.55
T21049,S006,P003,,2022-07-18,1,14.33,0.0,14.33
T21050,S006,P004,C0818,2024-05-06,1,15.48,0.0,15.48
T21051,S006,P001,,2022-12-24,1,8.22,0.0,8.22
T21052,S003,P015,C0318,2024-12-12,1,13.37,0.0,13.37
T21053,S007,P023,C1569,2024-02-29,1,21.69,0.0,21.69
T21054,S004,P016,C0371,2023-03-28,1,9.62,0.0,9.62
T21055,S001,P013,C0369,2023-05-16,1,13.64,0.0,13.64
T21056,S013,P004,C0463,2024-08-14,1,14.66,0.0,14.66
T21057,S009,P006,C1577,2024-01-24,1,10.3,0.0,10.3
T21058,S001,P021,C1300,2022-05-26,1,12.37,0.0,12.37
T21059,S009,P008,C0186,2024-10-31,1,17.78,0.15,15.11
T21060,S004,P002,C1049,2023-09-19,2,11.59,0.0,23.18
T21061,S003,P003,,2023-06-04,1,13.69,0.0,13.69
T21062,S014,P006,C0889,2024-06-04,1,10.44,0.0,10.44
T21063,S010,P016,C0091,2024-03-11,1,10.37,0.0,10.37
T21064,S014,P019,C0165,2024-03-01,1,13.52,0.0,13.52
T21065,S012,P024,,2024-12-22,1,19.55,0.0,19.55
T21066,S006,P012,,2023-04-19,1,9.8,0.0,9.8
T21067,S007,P024,C1453,2023-02-19,1,19.32,0.0,19.32
T21068,S014,P018,C1437,2024-06-06,2,11.44,0.0,22.88
T21069,S009,P012,,2024-12-27,1,10.29,0.0,10.29
T21070,S012,P007,C0945,2024-11-19,1,18.27,0.0,18.27
T21071,S006,P018,C1003,2023-11-11,1,11.04,0.0,11.04
T21072,S011,P016,C0820,2024-12-26,1,10.25,0.0,10.25
T21073,S015,P001,C0348,2024-12-28,1,7.73,0.0,7.73
T21074,S014,P005,C1731,2024-06-17,1,15.8,0.0,15.8
T21075,S001,P006,C1210,2024-10-19,1,10.33,0.0,10.33
T21076,S002,P001,C0492,2023-11-07,1,7.74,0.05,7.35
T21077,S015,P025,C1489,2024-12-26,1,25.44,0.0,25.44
T21078,S007,P018,C1302,2023-09-07,2,11.5,0.0,23.0
T21079,S011,P005,C1175,2024-12-30,2,16.14,0.15,27.44
T21080,S004,P005,C0189,2023-05-10,1,16.58,0.05,15.75
T21081,S015,P005,C0354,2024-12-30,1,15.71,0.0,15.71
T21082,S004,P002,,2024-10-12,1,12.23,0.0,12.23
T21083,S001,P014,C1626,2024-05-21,1,11.65,0.0,11.65
T21084,S003,P009,C1246,2022-09-27,1,18.62,0.0,18.62
T21085,S011,P004,C1650,2024-12-28,1,14.39,0.0,14.39
T21086,S009,P017,C0140,2023-11-21,1,11.62,0.0,11.62
T21087,S014,P002,C1329,2024-06-03,1,11.73,0.0,11.73
T21088,S001,P006,C0614,2024-04-18,1,10.2,0.0,10.2
T21089,S001,P003,C1162,2022-09-23,3,14.11,0.0,42.33
T21090,S004,P014,C0439,2023-03-14,1,11.67,0.0,11.67
T21091,S006,P027,,2024-12-06,1,43.03,0.0,43.03
T21092,S009,P024,C0354,2023-09-02,1,19.19,0.0,19.19
T21093,S015,P009,C1548,2024-12-30,1,19.07,0.0,19.07
T21094,S011,P003,C1280,2024-11-14,1,14.4,0.0,14.4
T21095,S007,P004,C0800,2023-11-17,1,15.46,0.0,15.46
T21096,S015,P028,C0029,2024-12-26,2,67.47,0.0,134.94
T21097,S010,P001,C0086,2023-05-27,1,8.39,0.0,8.39
T21098,S011,P017,C1005,2024-12-20,2,11.82,0.0,23.64
T21099,S011,P007,C1137,2024-12-23,1,17.36,0.0,17.36
T21100,S011,P006,C0381,2024-11-10,2,10.44,0.0,20.88
T21101,S007,P015,C1644,2024-09-13,1,12.79,0.0,12.79
T21102,S014,P002,C1104,2023-12-08,1,12.38,0.0,12.38
T21103,S005,P018,C0367,2024-06-03,1,11.23,0.0,11.23
T21104,S004,P011,C0423,2023-03-21,1,10.15,0.0,10.15
T21105,S001,P025,,2023-02-03,1,25.35,0.0,25.35
T21106,S006,P026,C0012,2023-08-21,1,25.76,0.0,25.76
T21107,S011,P005,,2024-12-18,2,15.81,0.0,31.62
T21108,S013,P004,C0671,2024-08-13,1,15.44,0.0,15.44
T21109,S009,P021,C1561,2023-10-10,2,12.88,0.0,25.76
T21110,S013,P026,C0210,2024-08-13,1,26.74,0.0,26.74
T21111,S006,P010,C0855,2024-08-13,1,15.28,0.0,15.28
T21112,S001,P020,C0414,2022-03-21,1,17.72,0.0,17.72
T21113,S011,P010,C1299,2024-11-25,2,16.69,0.0,33.38
T21114,S003,P017,C1906,2023-06-05,1,11.6,0.0,11.6
T21115,S001,P003,C1353,2024-07-22,1,14.3,0.0,14.3
T21116,S006,P022,C1073,2024-08-22,2,15.83,0.0,31.66
T21117,S002,P025,C0980,2022-04-15,1,25.24,0.0,25.24
T21118,S014,P013,C1763,2024-10-15,1,14.64,0.0,14.64
T21119,S012,P029,,2024-11-13,1,57.47,0.0,57.47
T21120,S013,P025,C0244,2024-10-02,1,24.81,0.0,24.81
T21121,S009,P003,C0375,2024-02-03,1,14.23,0.0,14.23
T21122,S013,P004,,2024-10-27,1,14.3,0.0,14.3
T21123,S008,P010,,2023-10-25,1,16.13,0.0,16.13
T21124,S001,P005,C0731,2024-08-16,1,16.44,0.0,16.44
T21125,S014,P010,C0526,2024-12-30,1,16.76,0.0,16.76
T21126,S003,P005,C1831,2023-02-04,2,15.83,0.0,31.66
T21127,S012,P029,C0310,2024-12-13,2,52.69,0.1,94.84
T21128,S004,P007,,2023-08-21,1,18.52,0.0,18.52
T21129,S001,P020,C0831,2022-04-10,1,17.62,0.0,17.62
T21130,S004,P006,C1817,2024-01-22,3,9.75,0.0,29.25
T21131,S014,P013,C0352,2024-09-12,2,13.5,0.0,27.0
T21132,S015,P027,C1753,2024-12-27,2,43.53,0.0,87.06
T21133,S010,P007,,2024-11-20,1,18.48,0.0,18.48
T21134,S004,P010,,2024-12-18,2,15.87,0.0,31.74
T21135,S011,P017,C0826,2024-12-07,2,12.23,0.0,24.46
T21136,S012,P021,C1864,2024-12-17,1,13.29,0.0,13.29
T21137,S007,P004,C0703,2023-06-28,3,15.29,0.1,41.28
T21138,S015,P025,C1539,2024-12-25,1,25.88,0.0,25.88
T21139,S006,P004,,2023-01-19,1,14.61,0.0,14.61
T21140,S011,P010,C1666,2024-12-07,2,16.63,0.0,33.26
T21141,S011,P004,C1050,2024-11-14,1,15.21,0.0,15.21
T21142,S003,P022,C1379,2023-12-19,2,15.7,0.0,31.4
T21143,S003,P015,,2024-05-16,1,12.96,0.0,12.96
T21144,S013,P021,C0978,2024-12-25,1,12.67,0.0,12.67
T21145,S010,P002,C1704,2023-07-27,3,12.52,0.0,37.56
T21146,S007,P005,C1746,2024-05-04,2,15.41,0.0,30.82
T21147,S011,P007,C0525,2024-12-05,1,17.23,0.15,14.65
T21148,S007,P012,C1800,2023-12-29,1,10.15,0.0,10.15
T21149,S006,P001,C0571,2022-11-10,3,8.37,0.0,25.11
T21150,S014,P013,C1271,2024-06-23,1,14.69,0.0,14.69
T21151,S009,P004,C1791,2024-11-11,1,15.15,0.0,15.15
T21152,S015,P014,C0084,2024-12-30,1,12.3,0.0,12.3
T21153,S005,P001,C0267,2022-11-02,1,7.82,0.15,6.65
T21154,S001,P010,C0272,2023-07-16,1,15.66,0.0,15.66
T21155,S006,P006,C0833,2023-09-27,2,10.13,0.05,19.25
T21156,S013,P008,C1684,2024-11-07,1,16.33,0.0,16.33
T21157,S013,P004,C1065,2024-11-08,3,15.03,0.0,45.09
T21158,S008,P016,,2023-12-01,1,9.91,0.0,9.91
T21159,S004,P020,,2023-05-24,1,17.6,0.0,17.6
T21160,S011,P001,C1323,2024-12-25,1,7.84,0.0,7.84
T21161,S014,P006,C1923,2024-01-14,2,10.12,0.0,20.24
T21162,S010,P006,C1141,2024-12-13,1,10.0,0.15,8.5
T21163,S009,P010,C0093,2023-10-15,1,15.54,0.0,15.54
T21164,S005,P014,C1607,2023-11-29,3,11.94,0.0,35.82
T21165,S003,P024,C1225,2022-07-26,1,19.37,0.0,19.37
T21166,S008,P005,C0843,2024-01-26,1,15.29,0.0,15.29
T21167,S004,P003,C1186,2024-12-24,2,13.86,0.0,27.72
T21168,S003,P001,C0567,2024-06-14,1,7.88,0.1,7.09
T21169,S015,P004,C0551,2024-12-29,1,14.28,0.0,14.28
T21170,S011,P028,C0062,2024-11-26,3,66.78,0.0,200.34
T21171,S015,P019,,2024-12-25,1,13.56,0.0,13.56
T21172,S013,P018,C1751,2024-08-30,1,10.8,0.0,10.8
T21173,S009,P018,C1657,2023-11-16,1,10.5,0.0,10.5
T21174,S014,P023,C1777,2024-12-18,1,22.4,0.0,22.4
T21175,S003,P021,C0483,2023-02-23,1,12.59,0.0,12.59
T21176,S005,P019,C0968,2024-09-03,1,14.24,0.0,14.24
T21177,S015,P004,,2024-12-25,1,14.61,0.0,14.61
T21178,S015,P006,,2024-12-26,2,10.13,0.0,20.26
T21179,S004,P013,,2024-04-14,1,13.35,0.0,13.35
T21180,S014,P007,C0365,2024-07-10,2,18.17,0.0,36.34
T21181,S014,P018,,2024-08-15,1,11.09,0.0,11.09
T21182,S003,P026,C1396,2023-07-21,1,25.94,0.0,25.94
T21183,S014,P007,C1328,2024-02-16,2,18.17,0.0,36.34
T21184,S013,P018,C1605,2024-10-24,1,11.33,0.0,11.33
T21185,S002,P017,,2023-10-21,1,11.41,0.0,11.41
T21186,S006,P001,C1018,2023-10-06,1,8.18,0.0,8.18
T21187,S001,P023,,2024-02-20,1,21.89,0.05,20.8
T21188,S011,P002,C1575,2024-12-25,1,12.3,0.0,12.3
T21189,S003,P006,C1444,2023-05-30,2,10.34,0.0,20.68
T21190,S015,P029,,2024-12-29,1,55.51,0.0,55.51
T21191,S006,P003,,2024-09-03,1,14.11,0.05,13.4
T21192,S005,P005,C0027,2023-10-28,1,16.6,0.0,16.6
T21193,S007,P005,C0727,2023-11-08,1,15.6,0.0,15.6
T21194,S011,P022,,2024-11-12,1,15.34,0.0,15.34
T21195,S015,P009,C1302,2024-12-25,1,19.95,0.05,18.95
T21196,S013,P010,C1886,2024-07-17,1,16.55,0.0,16.55
T21197,S012,P010,C1964,2024-12-11,1,15.63,0.0,15.63
T21198,S014,P014,,2024-09-12,1,12.31,0.0,12.31
T21199,S011,P006,,2024-12-08,3,10.05,0.0,30.15
T21200,S001,P002,C0270,2024-07-02,1,12.39,0.0,12.39
T21201,S007,P021,C0725,2024-11-08,1,12.75,0.0,12.75
T21202,S006,P015,C1836,2023-03-06,1,12.71,0.0,12.71
T21203,S011,P002,C1086,2024-12-14,1,12.19,0.0,12.19
T21204,S007,P001,C0957,2024-12-19,1,8.21,0.0,8.21
T21205,S012,P015,,2024-12-08,1,12.7,0.0,12.7
T21206,S014,P004,,2024-01-31,2,15.7,0.0,31.4
T21207,S009,P020,C0351,2024-01-26,1,17.95,0.0,17.95
T21208,S011,P021,C1106,2024-12-14,1,12.92,0.0,12.92
T21209,S007,P016,,2023-06-28,1,10.06,0.0,10.06
T21210,S003,P007,C1845,2023-02-14,3,18.65,0.0,55.95
T21211,S006,P010,C1901,2022-09-11,2,16.29,0.0,32.58
T21212,S009,P008,,2024-04-12,1,17.78,0.0,17.78
T21213,S007,P004,C1493,2024-03-13,1,14.69,0.0,14.69
T21214,S013,P004,C0598,2024-12-21,1,14.81,0.15,12.59
T21215,S010,P003,C0554,2024-01-11,2,13.42,0.0,26.84
T21216,S002,P017,C0956,2024-07-27,1,12.53,0.0,12.53
T21217,S007,P025,C1707,2023-01-14,2,25.79,0.0,51.58
T21218,S003,P004,C1519,2022-11-10,3,14.4,0.0,43.2
T21219,S009,P021,,2024-10-08,2,12.6,0.0,25.2
T21220,S003,P028,C1103,2023-03-30,2,67.41,0.0,134.82
T21221,S009,P005,C0068,2023-09-07,1,15.83,0.0,15.83
T21222,S001,P013,C1470,2023-04-26,1,14.12,0.0,14.12
T21223,S001,P025,C1348,2023-07-01,1,23.9,0.0,23.9
T21224,S014,P007,C1884,2024-01-21,1,18.58,0.0,18.58
T21225,S012,P007,C1990,2024-10-24,2,17.59,0.0,35.18
T21226,S003,P015,C0068,2023-07-11,1,12.72,0.0,12.72
T21227,S011,P024,C1013,2024-11-19,2,19.14,0.0,38.28
T21228,S012,P022,C0439,2024-11-03,1,15.77,0.0,15.77
T21229,S001,P007,C0412,2024-12-15,1,18.8,0.0,18.8
T21230,S011,P012,C0714,2024-12-14,1,9.58,0.0,9.58
T21231,S014,P005,C0563,2024-06-08,1,15.45,0.0,15.45
T21232,S014,P009,,2024-05-31,1,19.32,0.0,19.32
T21233,S006,P001,C1506,2023-10-09,1,8.02,0.0,8.02
